run,pop,herb,rate,rep,ve,biomass,ve_red,bio_red
2,A78,glyphosate,3x,7,7,1.4196,0.3,0.7319195340
2,A78,glyphosate,3x,8,8,3.7944,0.2,0.2834569460
2,A79,glyphosate,3x,1,3,0.1033,0.7,0.9838686380
2,A79,glyphosate,3x,2,8,6.1811,0.2,0.0347573850
2,A79,glyphosate,3x,3,9,4.0367,0.1,0.3696275970
2,A79,glyphosate,3x,4,1,0,0.9,0.9999999999
2,A79,glyphosate,3x,5,3,0.1666,0.7,0.9739836890
2,A79,glyphosate,3x,6,9,5.3029,0.1,0.1718973870
2,A79,glyphosate,3x,7,1,0,0.9,0.9999999999
2,A79,glyphosate,3x,8,8,1.3597,0.2,0.7876688000
2,A80,glyphosate,3x,1,8,,0.2,
2,A80,glyphosate,3x,2,7,0.3173,0.3,0.9146486620
2,A80,glyphosate,3x,3,8,2.4058,0.2,0.3528577100
2,A80,glyphosate,3x,4,7,0.4319,0.3,0.8838221150
2,A80,glyphosate,3x,5,8,6.5862,0.2,0.0000000001
2,A80,glyphosate,3x,6,8,3.837,0.2,0.0000000001
2,A80,glyphosate,3x,7,2,0.0771,0.8,0.9792606740
2,A80,glyphosate,3x,8,4,0.7116,0.6,0.8085848970
2,A81,glyphosate,3x,1,2,0.0326,0.8,0.9932095360
2,A81,glyphosate,3x,2,8,2.6708,0.2,0.4436818480
2,A81,glyphosate,3x,3,2,0.0571,0.8,0.9881062730
2,A81,glyphosate,3x,4,8,2.332,0.2,0.5142526840
2,A81,glyphosate,3x,5,7,0.1247,0.3,0.9740254330
2,A81,glyphosate,3x,6,4,0.2472,0.6,0.9485091180
2,A81,glyphosate,3x,7,1,0,0.9,0.9999999999
2,A81,glyphosate,3x,8,8,3.6139,0.2,0.2472374680
2,A82,glyphosate,3x,1,1,0,0.9,0.9999999999
2,A82,glyphosate,3x,2,1,0,0.9,0.9999999999
2,A82,glyphosate,3x,3,1,0,0.9,0.9999999999
2,A82,glyphosate,3x,4,1,0,0.9,0.9999999999
2,A82,glyphosate,3x,5,1,0,0.9,0.9999999999
2,A82,glyphosate,3x,6,1,0,0.9,0.9999999999
2,A82,glyphosate,3x,7,1,0,0.9,0.9999999999
2,A82,glyphosate,3x,8,1,0,0.9,0.9999999999
2,A83,glyphosate,3x,1,8,3.88,0.2,0.2530021900
2,A83,glyphosate,3x,2,9,4.5053,0.1,0.1326161770
2,A83,glyphosate,3x,3,9,6.2636,0.1,0.0000000001
2,A83,glyphosate,3x,4,9,4.3255,0.1,0.1672322100
2,A83,glyphosate,3x,5,8,3.7188,0.2,0.2840372540
2,A83,glyphosate,3x,6,8,3.4595,0.2,0.3339590400
2,A83,glyphosate,3x,7,8,3.3397,0.2,0.3570235600
2,A83,glyphosate,3x,8,6,0.301,0.4,0.9420499120
2,A84,glyphosate,3x,1,8,3.2088,0.2,0.3149006130
2,A84,glyphosate,3x,2,8,3.9123,0.2,0.1646988490
2,A84,glyphosate,3x,3,8,1.787,0.2,0.6184640350
2,A84,glyphosate,3x,4,1,0,0.9,0.9999999999
2,A84,glyphosate,3x,5,7,0.4898,0.3,0.8954245580
2,A84,glyphosate,3x,6,8,3.1393,0.2,0.3297393090
2,A84,glyphosate,3x,7,8,2.4966,0.2,0.4669598820
2,A84,glyphosate,3x,8,3,0.1365,0.7,0.9708563740
2,A85,glyphosate,3x,1,8,1.1074,0.2,0.6817656060
2,A85,glyphosate,3x,2,5,0.3809,0.5,0.8905404730
2,A85,glyphosate,3x,3,7,0.9364,0.3,0.7309060080
2,A85,glyphosate,3x,4,1,0,0.9,0.9999999999
2,A85,glyphosate,3x,5,7,0.9908,0.3,0.7152730380
2,A85,glyphosate,3x,6,7,0.3905,0.3,0.8877817130
2,A85,glyphosate,3x,7,7,0.6078,0.3,0.8253360440
2,A85,glyphosate,3x,8,8,2.4488,0.2,0.2962864510
2,A86,glyphosate,3x,1,6,0.5316,0.4,0.8710889900
2,A86,glyphosate,3x,2,7,0.7268,0.3,0.8237537210
2,A86,glyphosate,3x,3,1,0,0.9,0.9999999999
2,A86,glyphosate,3x,4,8,4.6497,0.2,0.0000000001
2,A86,glyphosate,3x,5,1,0,0.9,0.9999999999
2,A86,glyphosate,3x,6,2,0.0371,0.8,0.9910033890
2,A86,glyphosate,3x,7,2,0.1031,0.8,0.9749986360
2,A86,glyphosate,3x,8,4,0.3315,0.6,0.9196124910
2,A87,glyphosate,3x,1,7,1.3337,0.3,0.7147760630
2,A87,glyphosate,3x,2,4,0.0684,0.6,0.9853720350
2,A87,glyphosate,3x,3,1,0,0.9,0.9999999999
2,A87,glyphosate,3x,4,8,3.462,0.2,0.2596196520
2,A87,glyphosate,3x,5,5,0.3292,0.5,0.9295975710
2,A87,glyphosate,3x,6,2,0.1216,0.8,0.9739947280
2,A87,glyphosate,3x,7,4,,0.6,
2,A87,glyphosate,3x,8,1,0,0.9,0.9999999999
2,A88,glyphosate,3x,1,8,5.3197,0.2,0.0000000001
2,A88,glyphosate,3x,2,9,4.7526,0.1,0.0335775180
2,A88,glyphosate,3x,3,8,3.5371,0.2,0.2807446530
2,A88,glyphosate,3x,4,9,5.1872,0.1,0.0000000001
2,A88,glyphosate,3x,5,,,,
2,A88,glyphosate,3x,6,9,6.7839,0.1,0.0000000001
2,A88,glyphosate,3x,7,9,6.1036,0.1,0.0000000001
2,A88,glyphosate,3x,8,9,5.9857,0.1,0.0000000001
2,A89,glyphosate,3x,1,1,0,0.9,0.9999999999
2,A89,glyphosate,3x,2,7,0.1238,0.3,0.9748249900
2,A89,glyphosate,3x,3,7,0.4962,0.3,0.8990966080
2,A89,glyphosate,3x,4,9,4.6236,0.1,0.0597804810
2,A89,glyphosate,3x,5,7,0.7615,0.3,0.8451472530
2,A89,glyphosate,3x,6,9,5.2352,0.1,0.0000000001
2,A89,glyphosate,3x,7,2,0.0794,0.8,0.9838538300
2,A89,glyphosate,3x,8,8,3.8735,0.2,0.2123150130
2,A90,glyphosate,3x,1,8,4.5914,0.2,0.2417050650
2,A90,glyphosate,3x,2,8,4.2928,0.2,0.2910204960
2,A90,glyphosate,3x,3,8,1.7933,0.2,0.7038266530
2,A90,glyphosate,3x,4,8,0.9928,0.2,0.8360336260
2,A90,glyphosate,3x,5,8,2.6003,0.2,0.5705461690
2,A90,glyphosate,3x,6,8,4.4,0.2,0.2733158270
2,A90,glyphosate,3x,7,8,4.5799,0.2,0.2436043540
2,A90,glyphosate,3x,8,7,0.1982,0.3,0.9672661810
1,A1,imazethapyr,3x,1,9,2.9569,0.1,0.4297065990
1,A1,imazethapyr,3x,2,2,0.0721,0.8,0.9860941680
1,A1,imazethapyr,3x,3,9,4.2076,0.1,0.1884857400
1,A1,imazethapyr,3x,4,7,1.4238,0.3,0.7253935730
1,A1,imazethapyr,3x,5,9,4.2544,0.1,0.1794594860
1,A1,imazethapyr,3x,6,9,4.6668,0.1,0.0999204420
1,A1,imazethapyr,3x,7,8,2.7383,0.2,0.4718676920
1,A1,imazethapyr,3x,8,8,2.4707,0.2,0.5234793510
1,A2,imazethapyr,3x,1,9,4.4634,0.1,0.0000000001
1,A2,imazethapyr,3x,2,9,4.8537,0.1,0.0000000001
1,A2,imazethapyr,3x,3,9,5.4773,0.1,0.0000000001
1,A2,imazethapyr,3x,4,7,0.292,0.3,0.9234374490
1,A2,imazethapyr,3x,5,9,7.0056,0.1,0.0000000001
1,A2,imazethapyr,3x,6,9,4.9066,0.1,0.0000000001
1,A2,imazethapyr,3x,7,9,4.5371,0.1,0.0000000001
1,A2,imazethapyr,3x,8,9,4.0414,0.1,0.0000000001
1,A3,imazethapyr,3x,1,8,4.6933,0.2,0.0000000001
1,A3,imazethapyr,3x,2,9,4.0051,0.1,0.0000000001
1,A3,imazethapyr,3x,3,9,5.1368,0.1,0.0000000001
1,A3,imazethapyr,3x,4,9,4.7122,0.1,0.0000000001
1,A3,imazethapyr,3x,5,7,1.2734,0.3,0.5846739670
1,A3,imazethapyr,3x,6,9,4.5533,0.1,0.0000000001
1,A3,imazethapyr,3x,7,9,3.9082,0.1,0.0000000001
1,A3,imazethapyr,3x,8,9,5.3646,0.1,0.0000000001
1,A7,imazethapyr,3x,1,9,6.032,0.1,0.0000000001
1,A7,imazethapyr,3x,2,9,4.6501,0.1,0.0922604670
1,A7,imazethapyr,3x,3,9,3.5221,0.1,0.3124557730
1,A7,imazethapyr,3x,4,9,4.5744,0.1,0.1070377580
1,A7,imazethapyr,3x,5,9,3.0487,0.1,0.4048675270
1,A7,imazethapyr,3x,6,9,4.5548,0.1,0.1108638470
1,A7,imazethapyr,3x,7,9,2.5908,0.1,0.4942535470
1,A7,imazethapyr,3x,8,9,3.5674,0.1,0.3036128230
1,A8,imazethapyr,3x,1,1,0,0.9,0.9999999999
1,A8,imazethapyr,3x,2,3,0.0645,0.7,0.9262751820
1,A8,imazethapyr,3x,3,8,0.9218,0.2,0.0000000001
1,A8,imazethapyr,3x,4,9,3.9432,0.1,0.0000000001
1,A8,imazethapyr,3x,5,3,0.0568,0.7,0.9350764390
1,A8,imazethapyr,3x,6,5,0.0579,0.5,0.9338191170
1,A8,imazethapyr,3x,7,1,0,0.9,0.9999999999
1,A8,imazethapyr,3x,8,2,0.0181,0.8,0.9793113300
1,A9,imazethapyr,3x,1,9,4.0783,0.1,0.0000000001
1,A9,imazethapyr,3x,2,9,2.991,0.1,0.1323959190
1,A9,imazethapyr,3x,3,9,3.5247,0.1,0.0000000001
1,A9,imazethapyr,3x,4,9,5.9808,0.1,0.0000000001
1,A9,imazethapyr,3x,5,9,5.3362,0.1,0.0000000001
1,A9,imazethapyr,3x,6,9,4.0114,0.1,0.0000000001
1,A9,imazethapyr,3x,7,9,4.3061,0.1,0.0000000001
1,A9,imazethapyr,3x,8,9,3.9437,0.1,0.0000000001
1,A10,imazethapyr,3x,1,7,2.4926,0.3,0.4324099690
1,A10,imazethapyr,3x,2,9,6.7182,0.1,0.0000000001
1,A10,imazethapyr,3x,3,9,6.8968,0.1,0.0000000001
1,A10,imazethapyr,3x,4,9,5.7303,0.1,0.0000000001
1,A10,imazethapyr,3x,5,9,5.5229,0.1,0.0000000001
1,A10,imazethapyr,3x,6,8,4.3913,0.2,0.0000569275
1,A10,imazethapyr,3x,7,9,5.6638,0.1,0.0000000001
1,A10,imazethapyr,3x,8,9,7.2408,0.1,0.0000000001
1,A11,imazethapyr,3x,1,9,5.4854,0.1,0.0000000001
1,A11,imazethapyr,3x,2,9,5.8478,0.1,0.0000000001
1,A11,imazethapyr,3x,3,2,0.1097,0.8,0.9553288740
1,A11,imazethapyr,3x,4,8,2.8685,0.2,0.0000000001
1,A11,imazethapyr,3x,5,9,5.3514,0.1,0.0000000001
1,A11,imazethapyr,3x,6,8,4.6868,0.2,0.0000000001
1,A11,imazethapyr,3x,7,9,4.2598,0.1,0.0000000001
1,A11,imazethapyr,3x,8,8,3.0455,0.2,0.0000000001
1,A12,imazethapyr,3x,1,9,6.3541,0.1,0.0000000001
1,A12,imazethapyr,3x,2,9,5.9247,0.1,0.0000000001
1,A12,imazethapyr,3x,3,9,2.7577,0.1,0.0739835970
1,A12,imazethapyr,3x,4,6,0.3275,0.4,0.8900277870
1,A12,imazethapyr,3x,5,9,5.4465,0.1,0.0000000001
1,A12,imazethapyr,3x,6,9,4.9753,0.1,0.0000000001
1,A12,imazethapyr,3x,7,9,3.1302,0.1,0.0000000001
1,A12,imazethapyr,3x,8,9,3.8369,0.1,0.0000000001
1,A13,imazethapyr,3x,1,9,4.2925,0.1,0.1991305650
1,A13,imazethapyr,3x,2,8,2.8748,0.2,0.4636367030
1,A13,imazethapyr,3x,3,8,3.0592,0.2,0.4292324340
1,A13,imazethapyr,3x,4,7,1.9238,0.3,0.6410686970
1,A13,imazethapyr,3x,5,8,3.5135,0.2,0.3444718090
1,A13,imazethapyr,3x,6,9,4.6569,0.1,0.1311429530
1,A13,imazethapyr,3x,7,9,5.9293,0.1,0.0000000001
1,A13,imazethapyr,3x,8,9,4.8184,0.1,0.1010112320
1,A14,imazethapyr,3x,1,1,0,0.9,0.9999999999
1,A14,imazethapyr,3x,2,3,0.0357,0.7,0.9574053450
1,A14,imazethapyr,3x,3,8,1.6347,0.2,0.0000000001
1,A14,imazethapyr,3x,4,8,0.9313,0.2,0.0000000001
1,A14,imazethapyr,3x,5,9,3.2967,0.1,0.0000000001
1,A14,imazethapyr,3x,6,8,0.4996,0.2,0.4039134580
1,A14,imazethapyr,3x,7,9,2.06,0.1,0.0000000001
1,A14,imazethapyr,3x,8,1,0,0.9,0.9999999999
1,A15,imazethapyr,3x,1,9,4.1321,0.1,0.0000000001
1,A15,imazethapyr,3x,2,9,3.3737,0.1,0.0000000001
1,A15,imazethapyr,3x,3,9,3.5152,0.1,0.0000000001
1,A15,imazethapyr,3x,4,8,4.1453,0.2,0.0000000001
1,A15,imazethapyr,3x,5,8,2.5022,0.2,0.0634427520
1,A15,imazethapyr,3x,6,9,4.3945,0.1,0.0000000001
1,A15,imazethapyr,3x,7,9,4.3258,0.1,0.0000000001
1,A15,imazethapyr,3x,8,9,5.5448,0.1,0.0000000001
1,A16,imazethapyr,3x,1,9,4.9678,0.1,0.0000000001
1,A16,imazethapyr,3x,2,3,0.2576,0.7,0.9431838860
1,A16,imazethapyr,3x,3,8,5.3133,0.2,0.0000000001
1,A16,imazethapyr,3x,4,8,2.5096,0.2,0.4464840070
1,A16,imazethapyr,3x,5,8,3.538,0.2,0.2196606690
1,A16,imazethapyr,3x,6,9,5.6718,0.1,0.0000000001
1,A16,imazethapyr,3x,7,9,3.4225,0.1,0.2451352860
1,A16,imazethapyr,3x,8,9,5.732,0.1,0.0000000001
1,A17,imazethapyr,3x,1,1,0,0.9,0.9999999999
1,A17,imazethapyr,3x,2,9,3.9649,0.1,0.0000000001
1,A17,imazethapyr,3x,3,9,3.6569,0.1,0.0424707390
1,A17,imazethapyr,3x,4,9,5.1491,0.1,0.0000000001
1,A17,imazethapyr,3x,5,9,4.1281,0.1,0.0000000001
1,A17,imazethapyr,3x,6,9,4.2394,0.1,0.0000000001
1,A17,imazethapyr,3x,7,9,4.8085,0.1,0.0000000001
1,A17,imazethapyr,3x,8,9,5.872,0.1,0.0000000001
1,A18,imazethapyr,3x,1,1,0,0.9,0.9999999999
1,A18,imazethapyr,3x,2,7,0.6271,0.3,0.3614269710
1,A18,imazethapyr,3x,3,7,0.2992,0.3,0.6953260240
1,A18,imazethapyr,3x,4,3,0.0502,0.7,0.9488815720
1,A18,imazethapyr,3x,5,8,1.0705,0.2,0.0000000001
1,A18,imazethapyr,3x,6,1,0,0.9,0.9999999999
1,A18,imazethapyr,3x,7,1,0,0.9,0.9999999999
1,A18,imazethapyr,3x,8,7,0.3051,0.3,0.6893180820
1,A19,imazethapyr,3x,1,7,2.4061,0.3,0.4201470060
1,A19,imazethapyr,3x,2,9,4.986,0.1,0.0000000001
1,A19,imazethapyr,3x,3,9,3.1192,0.1,0.2482949750
1,A19,imazethapyr,3x,4,6,1.164,0.4,0.7194842750
1,A19,imazethapyr,3x,5,8,3.5062,0.2,0.1550307270
1,A19,imazethapyr,3x,6,9,3.9284,0.1,0.0532835280
1,A19,imazethapyr,3x,7,9,4.1069,0.1,0.0102662970
1,A19,imazethapyr,3x,8,1,0,0.9,0.9999999999
1,A20,imazethapyr,3x,1,9,5.9429,0.1,0.0000000001
1,A20,imazethapyr,3x,2,8,3.4614,0.2,0.0000000001
1,A20,imazethapyr,3x,3,8,1.5649,0.2,0.4198272350
1,A20,imazethapyr,3x,4,9,4.6363,0.1,0.0000000001
1,A20,imazethapyr,3x,5,7,0.2755,0.3,0.8978608240
1,A20,imazethapyr,3x,6,9,4.7573,0.1,0.0000000001
1,A20,imazethapyr,3x,7,9,3.9025,0.1,0.0000000001
1,A20,imazethapyr,3x,8,5,0.107,0.5,0.9603307010
1,A21,imazethapyr,3x,1,8,4.0736,0.2,0.2274386720
1,A21,imazethapyr,3x,2,9,4.7604,0.1,0.0971865310
1,A21,imazethapyr,3x,3,8,2.2235,0.2,0.5783115390
1,A21,imazethapyr,3x,4,8,2.8143,0.2,0.4662658710
1,A21,imazethapyr,3x,5,8,3.4509,0.2,0.3455341990
1,A21,imazethapyr,3x,6,3,0.2641,0.7,0.9499132350
1,A21,imazethapyr,3x,7,8,0.7962,0.2,0.8490000660
1,A21,imazethapyr,3x,8,1,0,0.9,0.9999999999
1,A22,imazethapyr,3x,1,8,1.7536,0.2,0.6280687610
1,A22,imazethapyr,3x,2,9,3.5446,0.1,0.2482051390
1,A22,imazethapyr,3x,3,1,0,0.9,0.9999999999
1,A22,imazethapyr,3x,4,8,3.1982,0.2,0.3216751330
1,A22,imazethapyr,3x,5,9,3.0665,0.1,0.3496081530
1,A22,imazethapyr,3x,6,8,3.1394,0.2,0.3341463670
1,A22,imazethapyr,3x,7,8,2.6839,0.2,0.4307560160
1,A22,imazethapyr,3x,8,8,1.3894,0.2,0.7053140610
1,A23,imazethapyr,3x,1,9,3.5519,0.1,0.1725479460
1,A23,imazethapyr,3x,2,9,5.1696,0.1,0.0000000001
1,A23,imazethapyr,3x,3,3,0.2303,0.7,0.9463492190
1,A23,imazethapyr,3x,4,9,4.5269,0.1,0.0000000001
1,A23,imazethapyr,3x,5,9,4.8304,0.1,0.0000000001
1,A23,imazethapyr,3x,6,1,0,0.9,0.9999999999
1,A23,imazethapyr,3x,7,9,3.65,0.1,0.1496945310
1,A23,imazethapyr,3x,8,9,4.2604,0.1,0.0074955010
1,A24,imazethapyr,3x,1,9,4.2364,0.1,0.0000000001
1,A24,imazethapyr,3x,2,1,0,0.9,0.9999999999
1,A24,imazethapyr,3x,3,9,3.0387,0.1,0.2792371830
1,A24,imazethapyr,3x,4,9,2.9895,0.1,0.2909071500
1,A24,imazethapyr,3x,5,9,,0.1,
1,A24,imazethapyr,3x,6,3,0.4434,0.7,0.8948279750
1,A24,imazethapyr,3x,7,8,2.5564,0.2,0.3936360730
1,A24,imazethapyr,3x,8,8,2.7324,0.2,0.3518898470
1,A25,imazethapyr,3x,1,2,0.2391,0.8,0.9431381060
1,A25,imazethapyr,3x,2,2,0.5022,0.8,0.8805686190
1,A25,imazethapyr,3x,3,2,0.0902,0.8,0.9785489630
1,A25,imazethapyr,3x,4,1,0,0.9,0.9999999999
1,A25,imazethapyr,3x,5,9,4.849,0.1,0.0000000001
1,A25,imazethapyr,3x,6,9,3.8806,0.1,0.0771297940
1,A25,imazethapyr,3x,7,7,2.5432,0.3,0.3951854080
1,A25,imazethapyr,3x,8,7,1.8289,0.3,0.5650576410
1,A26,imazethapyr,3x,1,3,0.0319,0.7,0.9760735050
1,A26,imazethapyr,3x,2,1,0,0.9,0.9999999999
1,A26,imazethapyr,3x,3,3,0.0307,0.7,0.9769735610
1,A26,imazethapyr,3x,4,1,0,0.9,0.9999999999
1,A26,imazethapyr,3x,5,9,2.1494,0.1,0.0000000001
1,A26,imazethapyr,3x,6,7,0.419,0.3,0.6857303580
1,A26,imazethapyr,3x,7,1,0,0.9,0.9999999999
1,A26,imazethapyr,3x,8,9,2.2972,0.1,0.0000000001
1,A27,imazethapyr,3x,1,7,0.0613,0.3,0.9854988470
1,A27,imazethapyr,3x,2,9,6.1417,0.1,0.0000000001
1,A27,imazethapyr,3x,3,7,0.4195,0.3,0.9007629070
1,A27,imazethapyr,3x,4,9,5.5191,0.1,0.0000000001
1,A27,imazethapyr,3x,5,8,2.4228,0.2,0.4268614350
1,A27,imazethapyr,3x,6,7,1.075,0.3,0.7456975580
1,A27,imazethapyr,3x,7,8,0.601,0.2,0.8578271930
1,A27,imazethapyr,3x,8,9,2.2379,0.1,0.4706014550
1,A28,imazethapyr,3x,1,6,0.2416,0.4,0.8850809810
1,A28,imazethapyr,3x,2,7,2.3848,0.3,0.0000000001
1,A28,imazethapyr,3x,3,3,0.1505,0.7,0.9284134420
1,A28,imazethapyr,3x,4,1,0,0.9,0.9999999999
1,A28,imazethapyr,3x,5,8,1.2922,0.2,0.3853544840
1,A28,imazethapyr,3x,6,1,0,0.9,0.9999999999
1,A28,imazethapyr,3x,7,8,1.1396,0.2,0.4579399240
1,A28,imazethapyr,3x,8,9,3.5913,0.1,0.0000000001
1,A30,imazethapyr,3x,1,1,0,0.9,0.9999999999
1,A30,imazethapyr,3x,2,9,4.7207,0.1,0.0682384520
1,A30,imazethapyr,3x,3,1,0,0.9,0.9999999999
1,A30,imazethapyr,3x,4,6,0.9128,0.4,0.8198335120
1,A30,imazethapyr,3x,5,8,3.2737,0.2,0.3538441800
1,A30,imazethapyr,3x,6,2,0.1444,0.8,0.9714986410
1,A30,imazethapyr,3x,7,9,4.1367,0.1,0.1835071080
1,A30,imazethapyr,3x,8,1,0,0.9,0.9999999999
1,A31,imazethapyr,3x,1,7,4.609,0.3,0.0000000001
1,A31,imazethapyr,3x,2,9,3.746,0.1,0.0000000001
1,A31,imazethapyr,3x,3,9,3.8274,0.1,0.0000000001
1,A31,imazethapyr,3x,4,1,0,0.9,0.9999999999
1,A31,imazethapyr,3x,5,1,0,0.9,0.9999999999
1,A31,imazethapyr,3x,6,7,3.2015,0.3,0.1398210590
1,A31,imazethapyr,3x,7,1,0,0.9,0.9999999999
1,A31,imazethapyr,3x,8,1,0,0.9,0.9999999999
1,A32,imazethapyr,3x,1,9,,0.1,
1,A32,imazethapyr,3x,2,9,4.178,0.1,0.1903846060
1,A32,imazethapyr,3x,3,9,3.0991,0.1,0.3994545080
1,A32,imazethapyr,3x,4,9,5.2877,0.1,0.0000000001
1,A32,imazethapyr,3x,5,9,3.8002,0.1,0.2635949210
1,A32,imazethapyr,3x,6,9,5.8181,0.1,0.0000000001
1,A32,imazethapyr,3x,7,9,6.8902,0.1,0.0000000001
1,A32,imazethapyr,3x,8,9,5.1255,0.1,0.0067774770
1,A33,imazethapyr,3x,1,9,6.425,0.1,0.0000000001
1,A33,imazethapyr,3x,2,8,3.6231,0.2,0.1129256360
1,A33,imazethapyr,3x,3,9,3.351,0.1,0.1795461920
1,A33,imazethapyr,3x,4,8,3.4239,0.2,0.1616974650
1,A33,imazethapyr,3x,5,9,3.6905,0.1,0.0964235220
1,A33,imazethapyr,3x,6,3,0.2248,0.7,0.9449603060
1,A33,imazethapyr,3x,7,9,5.3644,0.1,0.0000000001
1,A33,imazethapyr,3x,8,9,4.3562,0.1,0.0000000001
1,A34,imazethapyr,3x,1,8,3.7743,0.2,0.0638672550
1,A34,imazethapyr,3x,2,6,0.9933,0.4,0.7536336130
1,A34,imazethapyr,3x,3,1,0,0.9,0.9999999999
1,A34,imazethapyr,3x,4,9,3.8274,0.1,0.0506969590
1,A34,imazethapyr,3x,5,8,5.2778,0.2,0.0000000001
1,A34,imazethapyr,3x,6,7,0.8379,0.3,0.7921771910
1,A34,imazethapyr,3x,7,1,0,0.9,0.9999999999
1,A34,imazethapyr,3x,8,8,3.3009,0.2,0.1812837940
1,A35,imazethapyr,3x,1,8,1.9768,0.2,0.4627384900
1,A35,imazethapyr,3x,2,2,0.1145,0.8,0.9688807960
1,A35,imazethapyr,3x,3,8,2.6886,0.2,0.2692830350
1,A35,imazethapyr,3x,4,8,3.4307,0.2,0.0675925420
1,A35,imazethapyr,3x,5,7,1.9236,0.3,0.4771973690
1,A35,imazethapyr,3x,6,9,6.0988,0.1,0.0000000001
1,A35,imazethapyr,3x,7,2,0.0521,0.8,0.9858400830
1,A35,imazethapyr,3x,8,8,3.1866,0.2,0.1339348810
1,A36,imazethapyr,3x,1,1,0,0.9,0.9999999999
1,A36,imazethapyr,3x,2,9,2.4685,0.1,0.4432415360
1,A36,imazethapyr,3x,3,9,5.4109,0.1,0.0000000001
1,A36,imazethapyr,3x,4,3,0.2415,0.7,0.9455308210
1,A36,imazethapyr,3x,5,9,3.9119,0.1,0.1176895140
1,A36,imazethapyr,3x,6,8,3.2344,0.2,0.2704964250
1,A36,imazethapyr,3x,7,4,0.3206,0.6,0.9276901910
1,A36,imazethapyr,3x,8,9,5.1678,0.1,0.0000000001
1,A37,imazethapyr,3x,1,9,4.4822,0.1,0.0000000001
1,A37,imazethapyr,3x,2,9,3.2761,0.1,0.2608327790
1,A37,imazethapyr,3x,3,9,8.1685,0.1,0.0000000001
1,A37,imazethapyr,3x,4,9,4.3639,0.1,0.0153988470
1,A37,imazethapyr,3x,5,9,4.3337,0.1,0.0222126960
1,A37,imazethapyr,3x,6,9,4.3202,0.1,0.0252586220
1,A37,imazethapyr,3x,7,9,4.0849,0.1,0.0783479800
1,A37,imazethapyr,3x,8,9,4.5781,0.1,0.0000000001
1,A38,imazethapyr,3x,1,1,0,0.9,0.9999999999
1,A38,imazethapyr,3x,2,9,3.466,0.1,0.0000000001
1,A38,imazethapyr,3x,3,8,2.0523,0.2,0.3380104510
1,A38,imazethapyr,3x,4,8,3.4308,0.2,0.0000000001
1,A38,imazethapyr,3x,5,9,4.8402,0.1,0.0000000001
1,A38,imazethapyr,3x,6,3,0.1496,0.7,0.9517450490
1,A38,imazethapyr,3x,7,8,1.3084,0.2,0.5779627120
1,A38,imazethapyr,3x,8,2,0.1081,0.8,0.9651312820
1,A39,imazethapyr,3x,1,8,2.506,0.2,0.2228794700
1,A39,imazethapyr,3x,2,9,2.4766,0.1,0.2319965270
1,A39,imazethapyr,3x,3,9,4.3031,0.1,0.0000000001
1,A39,imazethapyr,3x,4,8,3.3692,0.2,0.0000000001
1,A39,imazethapyr,3x,5,9,6.1117,0.1,0.0000000001
1,A39,imazethapyr,3x,6,2,0.1374,0.8,0.9573917160
1,A39,imazethapyr,3x,7,2,0.2045,0.8,0.9365837400
1,A39,imazethapyr,3x,8,8,3.7829,0.2,0.0000000001
1,A40,imazethapyr,3x,1,8,3.3493,0.2,0.1280192140
1,A40,imazethapyr,3x,2,9,3.9874,0.1,0.0000000001
1,A40,imazethapyr,3x,3,1,0,0.9,0.9999999999
1,A40,imazethapyr,3x,4,8,2.178,0.2,0.4329638570
1,A40,imazethapyr,3x,5,8,4.2808,0.2,0.0000000001
1,A40,imazethapyr,3x,6,3,0.2131,0.7,0.9445200170
1,A40,imazethapyr,3x,7,8,3.1074,0.2,0.1909971950
1,A40,imazethapyr,3x,8,7,0.6732,0.3,0.8247342830
1,A41,imazethapyr,3x,1,8,1.7621,0.2,0.5596731470
1,A41,imazethapyr,3x,2,9,3.0386,0.1,0.2406916890
1,A41,imazethapyr,3x,3,3,0.211,0.7,0.9472737270
1,A41,imazethapyr,3x,4,1,0,0.9,0.9999999999
1,A41,imazethapyr,3x,5,9,4.0679,0.1,0.0000000001
1,A41,imazethapyr,3x,6,9,4.9404,0.1,0.0000000001
1,A41,imazethapyr,3x,7,8,1.5711,0.2,0.6074016690
1,A41,imazethapyr,3x,8,9,6.1503,0.1,0.0000000001
1,A42,imazethapyr,3x,1,3,0.2087,0.7,0.9146264140
1,A42,imazethapyr,3x,2,9,6.9968,0.1,0.0000000001
1,A42,imazethapyr,3x,3,8,2.6311,0.2,0.0000000001
1,A42,imazethapyr,3x,4,9,4.3347,0.1,0.0000000001
1,A42,imazethapyr,3x,5,8,2.2577,0.2,0.0764353360
1,A42,imazethapyr,3x,6,9,4.1753,0.1,0.0000000001
1,A42,imazethapyr,3x,7,9,4.9082,0.1,0.0000000001
1,A42,imazethapyr,3x,8,8,3.149,0.2,0.0000000001
1,A44,imazethapyr,3x,1,9,4.8255,0.1,0.0076959850
1,A44,imazethapyr,3x,2,9,3.3067,0.1,0.3200183020
1,A44,imazethapyr,3x,3,9,2.8921,0.1,0.4052756310
1,A44,imazethapyr,3x,4,9,3.7092,0.1,0.2372491860
1,A44,imazethapyr,3x,5,9,3.347,0.1,0.3117311080
1,A44,imazethapyr,3x,6,8,2.5752,0.2,0.4704421720
